-64,64,ffffffc0
-64,1000000,ffffffc0
-64,4294967295,ffffffff
65,32,00000041
65,33,00000020
65,63,00000000
65,64,00000041
65,1000000,00000041
65,4294967295,00000000
63,32,0000003f
63,33,0000001f
63,63,00000000
63,64,0000003f
63,1000000,0000003f
63,4294967295,00000000
-63,32,ffffffc1
-63,33,ffffffe0
-63,63,ffffffff
-63,64,ffffffc1
-63,1000000,ffffffc1
-63,4294967295,ffffffff
-65,32,ffffffbf
-65,33,ffffffdf
-65,63,ffffffff
-65,64,ffffffbf
-65,1000000,ffffffbf
-65,4294967295,ffffffff
128,32,00000080
128,33,00000040
128,63,00000000
128,64,00000080
128,1000000,00000080
128,4294967295,00000000
-128,32,ffffff80
-128,33,ffffffc0
-128,63,ffffffff
-128,64,ffffff80
-128,1000000,ffffff80
-128,4294967295,ffffffff
129,32,00000081
129,33,00000040
129,63,00000000
129,64,00000081
129,1000000,00000081
129,4294967295,00000000
127,32,0000007f
127,33,0000003f
127,63,00000000
127,64,0000007f
127,1000000,0000007f
127,4294967295,00000000
-127,32,ffffff81
-127,33,ffffffc0
-127,63,ffffffff
-127,64,ffffff81
-127,1000000,ffffff81
-127,4294967295,ffffffff
-129,32,ffffff7f
-129,33,ffffffbf
-129,63,ffffffff
-129,64,ffffff7f
-129,1000000,ffffff7f
-129,4294967295,ffffffff
256,32,00000100
256,33,00000080
256,63,00000000
256,64,00000100
256,1000000,00000100
256,4294967295,00000000
-256,32,ffffff00
-256,33,ffffff80
-256,63,ffffffff
-256,64,ffffff00
-256,1000000,ffffff00
-256,4294967295,ffffffff
257,32,00000101
257,33,00000080
257,63,00000000
257,64,00000101
257,1000000,00000101
257,4294967295,00000000
255,32,000000ff
255,33,0000007f
255,63,00000000
255,64,000000ff
255,1000000,000000ff
255,4294967295,00000000
-255,32,ffffff01
-255,33,ffffff80
-255,63,ffffffff
-255,64,ffffff01
-255,1000000,ffffff01
-255,4294967295,ffffffff
-257,32,fffffeff
-257,33,ffffff7f
-257,63,ffffffff
-257,64,fffffeff
-257,1000000,fffffeff
-257,4294967295,ffffffff
512,32,00000200
512,33,00000100
512,63,00000000
512,64,00000200
512,1000000,00000200
512,4294967295,00000000
-512,32,fffffe00
-512,33,ffffff00
-512,63,ffffffff
-512,64,fffffe00
-512,1000000,fffffe00
-512,4294967295,ffffffff
513,32,00000201
513,33,00000100
513,63,00000000
513,64,00000201
513,1000000,00000201
513,4294967295,00000000
511,32,000001ff
511,33,000000ff
511,63,00000000
511,64,000001ff
511,1000000,000001ff
511,4294967295,00000000
-511,32,fffffe01
-511,33,ffffff00
-511,63,ffffffff
-511,64,fffffe01
-511,1000000,fffffe01
-511,4294967295,ffffffff
-513,32,fffffdff
-513,33,fffffeff
-513,63,ffffffff
-513,64,fffffdff
-513,1000000,fffffdff
-513,4294967295,ffffffff
1024,32,00000400
1024,33,00000200
1024,63,00000000
1024,64,00000400
1024,1000000,00000400
1024,4294967295,00000000
-1024,32,fffffc00
-1024,33,fffffe00
-1024,63,ffffffff
-1024,64,fffffc00
-1024,1000000,fffffc00
-1024,4294967295,ffffffff
1025,32,00000401
1025,33,00000200
1025,63,00000000
1025,64,00000401
1025,1000000,00000401
1025,4294967295,00000000
1023,32,000003ff
1023,33,000001ff
1023,63,00000000
1023,64,000003ff
1023,1000000,000003ff
1023,4294967295,00000000
-1023,32,fffffc01
-1023,33,fffffe00
-1023,63,ffffffff
-1023,64,fffffc01
-1023,1000000,fffffc01
-1023,4294967295,ffffffff
-1025,32,fffffbff
-1025,33,fffffdff
-1025,63,ffffffff
-1025,64,fffffbff
-1025,1000000,fffffbff
-1025,4294967295,ffffffff
2048,32,00000800
2048,33,00000400
2048,63,00000000
2048,64,00000800
2048,1000000,00000800
2048,4294967295,00000000
-2048,32,fffff800
-2048,33,fffffc00
-2048,63,ffffffff
-2048,64,fffff800
-2048,1000000,fffff800
-2048,4294967295,ffffffff
2049,32,00000801
2049,33,00000400
2049,63,00000000
2049,64,00000801
2049,1000000,00000801
2049,4294967295,00000000
2047,32,000007ff
2047,33,000003ff
2047,63,00000000
2047,64,000007ff
2047,1000000,000007ff
2047,4294967295,00000000
-2047,32,fffff801
-2047,33,fffffc00
-2047,63,ffffffff
-2047,64,fffff801
-2047,1000000,fffff801
-2047,4294967295,ffffffff
-2049,32,fffff7ff
-2049,33,fffffbff
-2049,63,ffffffff
-2049,64,fffff7ff
-2049,1000000,fffff7ff
-2049,4294967295,ffffffff
4096,32,00001000
4096,33,00000800
4096,63,00000000
4096,64,00001000
4096,1000000,00001000
4096,4294967295,00000000
-4096,32,fffff000
-4096,33,fffff800
-4096,63,ffffffff
-4096,64,fffff000
-4096,1000000,fffff000
-4096,4294967295,ffffffff
4097,32,00001001
4097,33,00000800
4097,63,00000000
4097,64,00001001
4097,1000000,00001001
4097,4294967295,00000000
4095,32,00000fff
4095,33,000007ff
4095,63,00000000
4095,64,00000fff
4095,1000000,00000fff
4095,4294967295,00000000
-4095,32,fffff001
-4095,33,fffff800
-4095,63,ffffffff
-4095,64,fffff001
-4095,1000000,fffff001
-4095,4294967295,ffffffff
-4097,32,ffffefff
-4097,33,fffff7ff
-4097,63,ffffffff
-4097,64,ffffefff
-4097,1000000,ffffefff
-4097,4294967295,ffffffff
8192,32,00002000
8192,33,00001000
8192,63,00000000
8192,64,00002000
8192,1000000,00002000
8192,4294967295,00000000
-8192,32,ffffe000
-8192,33,fffff000
-8192,63,ffffffff
-8192,64,ffffe000
-8192,1000000,ffffe000
-8192,4294967295,ffffffff
8193,32,00002001
8193,33,00001000
8193,63,00000000
8193,64,00002001
8193,1000000,00002001
8193,4294967295,00000000
8191,32,00001fff
8191,33,00000fff
8191,63,00000000
8191,64,00001fff
8191,1000000,00001fff
8191,4294967295,00000000
-8191,32,ffffe001
-8191,33,fffff000
-8191,63,ffffffff
-8191,64,ffffe001
-8191,1000000,ffffe001
-8191,4294967295,ffffffff
-8193,32,ffffdfff
-8193,33,ffffefff
-8193,63,ffffffff
-8193,64,ffffdfff
-8193,1000000,ffffdfff
-8193,4294967295,ffffffff
16384,32,00004000
16384,33,00002000
16384,63,00000000
16384,64,00004000
16384,1000000,00004000
16384,4294967295,00000000
-16384,32,ffffc000
-16384,33,ffffe000
-16384,63,ffffffff
-16384,64,ffffc000
-16384,1000000,ffffc000
-16384,4294967295,ffffffff
16385,32,00004001
16385,33,00002000
16385,63,00000000
16385,64,00004001
16385,1000000,00004001
16385,4294967295,00000000
16383,32,00003fff
16383,33,00001fff
16383,63,00000000
16383,64,00003fff
16383,1000000,00003fff
16383,4294967295,00000000
-16383,32,ffffc001
-16383,33,ffffe000
-16383,63,ffffffff
-16383,64,ffffc001
-16383,1000000,ffffc001
-16383,4294967295,ffffffff
-16385,32,ffffbfff
-16385,33,ffffdfff
-16385,63,ffffffff
-16385,64,ffffbfff
-16385,1000000,ffffbfff
-16385,4294967295,ffffffff
32768,32,00008000
32768,33,00004000
32768,63,00000000
32768,64,00008000
32768,1000000,00008000
32768,4294967295,00000000
-32768,32,ffff8000
-32768,33,ffffc000
-32768,63,ffffffff
-32768,64,ffff8000
-32768,1000000,ffff8000
-32768,4294967295,ffffffff
32769,32,00008001
32769,33,00004000
32769,63,00000000
32769,64,00008001
32769,1000000,00008001
32769,4294967295,00000000
32767,32,00007fff
32767,33,00003fff
32767,63,00000000
32767,64,00007fff
32767,1000000,00007fff
32767,4294967295,00000000
-32767,32,ffff8001
-32767,33,ffffc000
-32767,63,ffffffff
-32767,64,ffff8001
-32767,1000000,ffff8001
-32767,4294967295,ffffffff
-32769,32,ffff7fff
-32769,33,ffffbfff
-32769,63,ffffffff
-32769,64,ffff7fff
-32769,1000000,ffff7fff
-32769,4294967295,ffffffff
65536,32,00010000
65536,33,00008000
65536,63,00000000
65536,64,00010000
65536,1000000,00010000
65536,4294967295,00000000
-65536,32,ffff0000
-65536,33,ffff8000
-65536,63,ffffffff
-65536,64,ffff0000
-65536,1000000,ffff0000
-65536,4294967295,ffffffff
65537,32,00010001
65537,33,00008000
65537,63,00000000
65537,64,00010001
65537,1000000,00010001
65537,4294967295,00000000
65535,32,0000ffff
65535,33,00007fff
65535,63,00000000
65535,64,0000ffff
65535,1000000,0000ffff
65535,4294967295,00000000
-65535,32,ffff0001
-65535,33,ffff8000
-65535,63,ffffffff
-65535,64,ffff0001
-65535,1000000,ffff0001
-65535,4294967295,ffffffff
-65537,32,fffeffff
-65537,33,ffff7fff
-65537,63,ffffffff
-65537,64,fffeffff
-65537,1000000,fffeffff
-65537,4294967295,ffffffff
131072,32,00020000
131072,33,00010000
131072,63,00000000
131072,64,00020000
131072,1000000,00020000
131072,4294967295,00000000
-131072,32,fffe0000
-131072,33,ffff0000
-131072,63,ffffffff
-131072,64,fffe0000
-131072,1000000,fffe0000
-131072,4294967295,ffffffff
131073,32,00020001
131073,33,00010000
131073,63,00000000
131073,64,00020001
131073,1000000,00020001
131073,4294967295,00000000
131071,32,0001ffff
131071,33,0000ffff
131071,63,00000000
131071,64,0001ffff
131071,1000000,0001ffff
131071,4294967295,00000000
-131071,32,fffe0001
-131071,33,ffff0000
-131071,63,ffffffff
-131071,64,fffe0001
-131071,1000000,fffe0001
-131071,4294967295,ffffffff
-131073,32,fffdffff
-131073,33,fffeffff
-131073,63,ffffffff
-131073,64,fffdffff
-131073,1000000,fffdffff
-131073,4294967295,ffffffff
262144,32,00040000
262144,33,00020000
262144,63,00000000
262144,64,00040000
262144,1000000,00040000
262144,4294967295,00000000
-262144,32,fffc0000
-262144,33,fffe0000
-262144,63,ffffffff
-262144,64,fffc0000
-262144,1000000,fffc0000
-262144,4294967295,ffffffff
262145,32,00040001
262145,33,00020000
262145,63,00000000
262145,64,00040001
262145,1000000,00040001
262145,4294967295,00000000
262143,32,0003ffff
262143,33,0001ffff
262143,63,00000000
262143,64,0003ffff
262143,1000000,0003ffff
262143,4294967295,00000000
-262143,32,fffc0001
-262143,33,fffe0000
-262143,63,ffffffff
-262143,64,fffc0001
-262143,1000000,fffc0001
-262143,4294967295,ffffffff
-262145,32,fffbffff
-262145,33,fffdffff
-262145,63,ffffffff
-262145,64,fffbffff
-262145,1000000,fffbffff
-262145,4294967295,ffffffff
524288,32,00080000
524288,33,00040000
524288,63,00000000
524288,64,00080000
524288,1000000,00080000
524288,4294967295,00000000
-524288,32,fff80000
-524288,33,fffc0000
-524288,63,ffffffff
-524288,64,fff80000
-524288,1000000,fff80000
-524288,4294967295,ffffffff
524289,32,00080001
524289,33,00040000
524289,63,00000000
524289,64,00080001
524289,1000000,00080001
524289,4294967295,00000000
524287,32,0007ffff
524287,33,0003ffff
524287,63,00000000
524287,64,0007ffff
524287,1000000,0007ffff
524287,4294967295,00000000
-524287,32,fff80001
-524287,33,fffc0000
-524287,63,ffffffff
-524287,64,fff80001
-524287,1000000,fff80001
-524287,4294967295,ffffffff
-524289,32,fff7ffff
-524289,33,fffbffff
-524289,63,ffffffff
-524289,64,fff7ffff
-524289,1000000,fff7ffff
-524289,4294967295,ffffffff
1048576,32,00100000
1048576,33,00080000
1048576,63,00000000
1048576,64,00100000
1048576,1000000,00100000
1048576,4294967295,00000000
-1048576,32,fff00000
-1048576,33,fff80000
-1048576,63,ffffffff
-1048576,64,fff00000
-1048576,1000000,fff00000
-1048576,4294967295,ffffffff
1048577,32,00100001
1048577,33,00080000
1048577,63,00000000
1048577,64,00100001
1048577,1000000,00100001
1048577,4294967295,00000000
1048575,32,000fffff
1048575,33,0007ffff
1048575,63,00000000
1048575,64,000fffff
1048575,1000000,000fffff
1048575,4294967295,00000000
-1048575,32,fff00001
-1048575,33,fff80000
-1048575,63,ffffffff
-1048575,64,fff00001
-1048575,1000000,fff00001
-1048575,4294967295,ffffffff
-1048577,32,ffefffff
-1048577,33,fff7ffff
-1048577,63,ffffffff
-1048577,64,ffefffff
-1048577,1000000,ffefffff
-1048577,4294967295,ffffffff
2097152,32,00200000
2097152,33,00100000
2097152,63,00000000
2097152,64,00200000
2097152,1000000,00200000
2097152,4294967295,00000000
-2097152,32,ffe00000
-2097152,33,fff00000
-2097152,63,ffffffff
-2097152,64,ffe00000
-2097152,1000000,ffe00000
-2097152,4294967295,ffffffff
2097153,32,00200001
2097153,33,00100000
2097153,63,00000000
2097153,64,00200001
2097153,1000000,00200001
2097153,4294967295,00000000
2097151,32,001fffff
2097151,33,000fffff
2097151,63,00000000
2097151,64,001fffff
2097151,1000000,001fffff
2097151,4294967295,00000000
-2097151,32,ffe00001
-2097151,33,fff00000
-2097151,63,ffffffff
-2097151,64,ffe00001
-2097151,1000000,ffe00001
-2097151,4294967295,ffffffff
-2097153,32,ffdfffff
-2097153,33,ffefffff
-2097153,63,ffffffff
-2097153,64,ffdfffff
-2097153,1000000,ffdfffff
-2097153,4294967295,ffffffff
4194304,32,00400000
4194304,33,00200000
4194304,63,00000000
4194304,64,00400000
4194304,1000000,00400000
4194304,4294967295,00000000
-4194304,32,ffc00000
-4194304,33,ffe00000
-4194304,63,ffffffff
-4194304,64,ffc00000
-4194304,1000000,ffc00000
-4194304,4294967295,ffffffff
4194305,32,00400001
4194305,33,00200000
4194305,63,00000000
4194305,64,00400001
4194305,1000000,00400001
4194305,4294967295,00000000
4194303,32,003fffff
4194303,33,001fffff
4194303,63,00000000
4194303,64,003fffff
4194303,1000000,003fffff
4194303,4294967295,00000000
-4194303,32,ffc00001
-4194303,33,ffe00000
-4194303,63,ffffffff
-4194303,64,ffc00001
-4194303,1000000,ffc00001
-4194303,4294967295,ffffffff
-4194305,32,ffbfffff
-4194305,33,ffdfffff
-4194305,63,ffffffff
-4194305,64,ffbfffff
-4194305,1000000,ffbfffff
-4194305,4294967295,ffffffff
8388608,32,00800000
8388608,33,00400000
8388608,63,00000000
8388608,64,00800000
8388608,1000000,00800000
8388608,4294967295,00000000
-8388608,32,ff800000
-8388608,33,ffc00000
-8388608,63,ffffffff
-8388608,64,ff800000
-8388608,1000000,ff800000
-8388608,4294967295,ffffffff
8388609,32,00800001
8388609,33,00400000
8388609,63,00000000
8388609,64,00800001
8388609,1000000,00800001
8388609,4294967295,00000000
8388607,32,007fffff
8388607,33,003fffff
8388607,63,00000000
8388607,64,007fffff
8388607,1000000,007fffff
8388607,4294967295,00000000
-8388607,32,ff800001
-8388607,33,ffc00000
-8388607,63,ffffffff
-8388607,64,ff800001
-8388607,1000000,ff800001
-8388607,4294967295,ffffffff
-8388609,32,ff7fffff
-8388609,33,ffbfffff
-8388609,63,ffffffff
-8388609,64,ff7fffff
-8388609,1000000,ff7fffff
-8388609,4294967295,ffffffff
16777216,32,01000000
16777216,33,00800000
16777216,63,00000000
16777216,64,01000000
16777216,1000000,01000000
16777216,4294967295,00000000
-16777216,32,ff000000
-16777216,33,ff800000
-16777216,63,ffffffff
-16777216,64,ff000000
-16777216,1000000,ff000000
-16777216,4294967295,ffffffff
16777217,32,01000001
16777217,33,00800000
16777217,63,00000000
16777217,64,01000001
16777217,1000000,01000001
16777217,4294967295,00000000
16777215,32,00ffffff
16777215,33,007fffff
16777215,63,00000000
16777215,64,00ffffff
16777215,1000000,00ffffff
16777215,4294967295,00000000
-16777215,32,ff000001
-16777215,33,ff800000
-16777215,63,ffffffff
-16777215,64,ff000001
-16777215,1000000,ff000001
-16777215,4294967295,ffffffff
-16777217,32,feffffff
-16777217,33,ff7fffff
-16777217,63,ffffffff
-16777217,64,feffffff
-16777217,1000000,feffffff
-16777217,4294967295,ffffffff
33554432,32,02000000
33554432,33,01000000
33554432,63,00000000
33554432,64,02000000
33554432,1000000,02000000
33554432,4294967295,00000000
-33554432,32,fe000000
-33554432,33,ff000000
-33554432,63,ffffffff
-33554432,64,fe000000
-33554432,1000000,fe000000
-33554432,4294967295,ffffffff
33554433,32,02000001
33554433,33,01000000
33554433,63,00000000
33554433,64,02000001
33554433,1000000,02000001
33554433,4294967295,00000000
33554431,32,01ffffff
33554431,33,00ffffff
33554431,63,00000000
33554431,64,01ffffff
33554431,1000000,01ffffff
33554431,4294967295,00000000
-33554431,32,fe000001
-33554431,33,ff000000
-33554431,63,ffffffff
-33554431,64,fe000001
-33554431,1000000,fe000001
-33554431,4294967295,ffffffff
-33554433,32,fdffffff
-33554433,33,feffffff
-33554433,63,ffffffff
-33554433,64,fdffffff
-33554433,1000000,fdffffff
-33554433,4294967295,ffffffff
67108864,32,04000000
67108864,33,02000000
67108864,63,00000000
67108864,64,04000000
67108864,1000000,04000000
67108864,4294967295,00000000
-67108864,32,fc000000
-67108864,33,fe000000
-67108864,63,ffffffff
-67108864,64,fc000000
-67108864,1000000,fc000000
-67108864,4294967295,ffffffff
67108865,32,04000001
67108865,33,02000000
67108865,63,00000000
67108865,64,04000001
67108865,1000000,04000001
67108865,4294967295,00000000
67108863,32,03ffffff
67108863,33,01ffffff
67108863,63,00000000
67108863,64,03ffffff
67108863,1000000,03ffffff
67108863,4294967295,00000000
-67108863,32,fc000001
-67108863,33,fe000000
-67108863,63,ffffffff
-67108863,64,fc000001
-67108863,1000000,fc000001
-67108863,4294967295,ffffffff
-67108865,32,fbffffff
-67108865,33,fdffffff
-67108865,63,ffffffff
-67108865,64,fbffffff
-67108865,1000000,fbffffff
-67108865,4294967295,ffffffff
134217728,32,08000000
134217728,33,04000000
134217728,63,00000000
134217728,64,08000000
134217728,1000000,08000000
134217728,4294967295,00000000
-134217728,32,f8000000
-134217728,33,fc000000
-134217728,63,ffffffff
-134217728,64,f8000000
-134217728,1000000,f8000000
-134217728,4294967295,ffffffff
134217729,32,08000001
134217729,33,04000000
134217729,63,00000000
134217729,64,08000001
134217729,1000000,08000001
134217729,4294967295,00000000
134217727,32,07ffffff
134217727,33,03ffffff
134217727,63,00000000
134217727,64,07ffffff
134217727,1000000,07ffffff
134217727,4294967295,00000000
-134217727,32,f8000001
-134217727,33,fc000000
-134217727,63,ffffffff
-134217727,64,f8000001
-134217727,1000000,f8000001
-134217727,4294967295,ffffffff
-134217729,32,f7ffffff
-134217729,33,fbffffff
-134217729,63,ffffffff
-134217729,64,f7ffffff
-134217729,1000000,f7ffffff
-134217729,4294967295,ffffffff
268435456,32,10000000
268435456,33,08000000
268435456,63,00000000
268435456,64,10000000
268435456,1000000,10000000
268435456,4294967295,00000000
-268435456,32,f0000000
-268435456,33,f8000000
-268435456,63,ffffffff
-268435456,64,f0000000
-268435456,1000000,f0000000
-268435456,4294967295,ffffffff
268435457,32,10000001
268435457,33,08000000
268435457,63,00000000
268435457,64,10000001
268435457,1000000,10000001
268435457,4294967295,00000000
268435455,32,0fffffff
268435455,33,07ffffff
268435455,63,00000000
268435455,64,0fffffff
268435455,1000000,0fffffff
268435455,4294967295,00000000
-268435455,32,f0000001
-268435455,33,f8000000
-268435455,63,ffffffff
-268435455,64,f0000001
-268435455,1000000,f0000001
-268435455,4294967295,ffffffff
-268435457,32,efffffff
-268435457,33,f7ffffff
-268435457,63,ffffffff
-268435457,64,efffffff
-268435457,1000000,efffffff
-268435457,4294967295,ffffffff
536870912,32,20000000
536870912,33,10000000
536870912,63,00000000
536870912,64,20000000
536870912,1000000,20000000
536870912,4294967295,00000000
-536870912,32,e0000000
-536870912,33,f0000000
-536870912,63,ffffffff
-536870912,64,e0000000
-536870912,1000000,e0000000
-536870912,4294967295,ffffffff
536870913,32,20000001
536870913,33,10000000
536870913,63,00000000
536870913,64,20000001
536870913,1000000,20000001
536870913,4294967295,00000000
536870911,32,1fffffff
536870911,33,0fffffff
536870911,63,00000000
536870911,64,1fffffff
536870911,1000000,1fffffff
536870911,4294967295,00000000
-536870911,32,e0000001
-536870911,33,f0000000
-536870911,63,ffffffff
-536870911,64,e0000001
-536870911,1000000,e0000001
-536870911,4294967295,ffffffff
-536870913,32,dfffffff
-536870913,33,efffffff
-536870913,63,ffffffff
-536870913,64,dfffffff
-536870913,1000000,dfffffff
-536870913,4294967295,ffffffff
1073741824,32,40000000
1073741824,33,20000000
1073741824,63,00000000
1073741824,64,40000000
1073741824,1000000,40000000
1073741824,4294967295,00000000
-1073741824,32,c0000000
-1073741824,33,e0000000
-1073741824,63,ffffffff
-1073741824,64,c0000000
-1073741824,1000000,c0000000
-1073741824,4294967295,ffffffff
1073741825,32,40000001
1073741825,33,20000000
1073741825,63,00000000
1073741825,64,40000001
1073741825,1000000,40000001
1073741825,4294967295,00000000
1073741823,32,3fffffff
1073741823,33,1fffffff
1073741823,63,00000000
1073741823,64,3fffffff
1073741823,1000000,3fffffff
1073741823,4294967295,00000000
-1073741823,32,c0000001
-1073741823,33,e0000000
-1073741823,63,ffffffff
-1073741823,64,c0000001
-1073741823,1000000,c0000001
-1073741823,4294967295,ffffffff
-1073741825,32,bfffffff
-1073741825,33,dfffffff
-1073741825,63,ffffffff
-1073741825,64,bfffffff
-1073741825,1000000,bfffffff
-1073741825,4294967295,ffffffff
2147483648,32,80000000
2147483648,33,c0000000
2147483648,63,ffffffff
2147483648,64,80000000
2147483648,1000000,80000000
2147483648,4294967295,ffffffff
-2147483649,32,7fffffff
-2147483649,33,3fffffff
-2147483649,63,00000000
-2147483649,64,7fffffff
-2147483649,1000000,7fffffff
-2147483649,4294967295,00000000
2147483649,32,80000001
2147483649,33,c0000000
2147483649,63,ffffffff
2147483649,64,80000001
2147483649,1000000,80000001
2147483649,4294967295,ffffffff
-1640531527,32,9e3779b9
-1640531527,33,cf1bbcdc
-1640531527,63,ffffffff
-1640531527,64,9e3779b9
-1640531527,1000000,9e3779b9
-1640531527,4294967295,ffffffff
1640531527,32,61c88647
1640531527,33,30e44323
1640531527,63,00000000
1640531527,64,61c88647
1640531527,1000000,61c88647
1640531527,4294967295,00000000
-2048144789,32,85ebca6b
-2048144789,33,c2f5e535
-2048144789,63,ffffffff
-2048144789,64,85ebca6b
-2048144789,1000000,85ebca6b
-2048144789,4294967295,ffffffff
2048144789,32,7a143595
2048144789,33,3d0a1aca
2048144789,63,00000000
2048144789,64,7a143595
2048144789,1000000,7a143595
2048144789,4294967295,00000000
-1028477387,32,c2b2ae35
-1028477387,33,e159571a
-1028477387,63,ffffffff
-1028477387,64,c2b2ae35
-1028477387,1000000,c2b2ae35
-1028477387,4294967295,ffffffff
1028477387,32,3d4d51cb
1028477387,33,1ea6a8e5
1028477387,63,00000000
1028477387,64,3d4d51cb
1028477387,1000000,3d4d51cb
1028477387,4294967295,00000000
668265263,32,27d4eb2f
668265263,33,13ea7597
668265263,63,00000000
668265263,64,27d4eb2f
668265263,1000000,27d4eb2f
668265263,4294967295,00000000
-668265263,32,d82b14d1
-668265263,33,ec158a68
-668265263,63,ffffffff
-668265263,64,d82b14d1
-668265263,1000000,d82b14d1
-668265263,4294967295,ffffffff
374761393,32,165667b1
374761393,33,0b2b33d8
374761393,63,00000000
374761393,64,165667b1
374761393,1000000,165667b1
374761393,4294967295,00000000
-374761393,32,e9a9984f
-374761393,33,f4d4cc27
-374761393,63,ffffffff
-374761393,64,e9a9984f
-374761393,1000000,e9a9984f
-374761393,4294967295,ffffffff
575063493,32,2246c5c5
575063493,33,112362e2
575063493,63,00000000
575063493,64,2246c5c5
575063493,1000000,2246c5c5
575063493,4294967295,00000000
-575063493,32,ddb93a3b
-575063493,33,eedc9d1d
-575063493,63,ffffffff
-575063493,64,ddb93a3b
-575063493,1000000,ddb93a3b
-575063493,4294967295,ffffffff
208597874,32,0c6ef372
208597874,33,063779b9
208597874,63,00000000
