-1398172774,7b1d031a
1837162174,4bb87cdc
1153746564,16e0738c
-720866994,5eed5c20
1320944591,3938363c
830129603,02d22436
1736513269,065d4220
1984122851,14f554bf
-812058242,757774d5
312540238,55aedc4e
-1208296885,68d1f24d
1839714525,33c9959f
660821813,632c28b2
-1295752989,48378017
-529161406,63db8110
-517405252,6defe8cb
-1399725291,38ab6ec3
591123330,0f311d91
2080693797,6f703368
1215010929,64d80a4d
1835625747,723491ba
-151434404,3a7d5cec
-1924318406,69839e93
1873599265,2d782fb2
-1704460777,416d7c21
-142126041,742bdef7
-830453929,7630c948
556590770,37a51e10
-1359551095,249ae32c
-83491884,53333d06
1983700734,40b88330
-1481539278,3454dda5
-1106189398,0b3a1ddb
1690429154,3f8b568d
1957250587,1fa0c785
26481911,3dc8f2f1
1655822601,1ef7cb02
2129272631,12cd461d
1674205101,06296c81
1870191245,2e0785ab
893674843,6b59d921
398044028,756657f0
1726498521,5d81d456
-1158985014,037d3e6d
1098480504,45c7491f
-82897193,64e43e96
-223863845,07dda271
1007839785,3fe70435
1491904357,75bc0972
-1390658430,70ad4a8f
-946335658,2da7bf8a
333508462,08ea4d29
1297338393,4e94beaa
-899816739,13a770d5
-388210408,3fc9e551
1433285533,2aabf343
-1732642731,1e12287b
-381395794,14624247
-1928810250,7c3d4b86
-1674411663,5b25dd6c
1949801161,1cb8e29f
-1059053101,5e12b3c6
938063757,2c063e42
-2027883385,27ba08ca
755353992,75d3ceba
-2000657542,3dd58cca
144229618,4e521d8a
1166176515,1b71d60d
1001121565,305de526
-1772455039,69143b3d
531871311,7b7c6eab
-797820882,7c4f8720
-1759804671,23653060
813466939,39b2a033
868129917,29a931b1
60679753,470a2715
-1101557227,278376af
354572736,148873f9
1693774730,2ea81438
576699472,7f62451c
-1559026102,465d1ec0
696686738,1d8a3d2a
625086365,206c5d66
1801366107,59f2c22a
-1722777949,31613450
-1604600163,7c4465c5
1343486217,5c27374f
-1955303465,006d5279
271813803,2f8012b1
1771279276,06a5f9da
-132930661,4f958e68
-2000175831,473e85c1
1038196500,6244333d
-242760916,67fb8410
-542031831,7d1ac541
1542783279,4385b420
-1645624285,7a9c5071
16923668,29897fab
1189054782,10458862
-686457979,38ea7bc6
1950818288,6b672dcb
427089528,7f948f20
512542750,384171f1
712363356,240e1679
-446431856,556fff30
-2002478482,3d8f8841
-2030737044,0db486b9
-508910271,13913c6f
690111578,5167ea45
1662731209,34c890ca
982569657,708adda5
-1783423969,4786cb09
1067841575,7a1377cb
-958646205,749d7ce6
-476413734,5c9026b0
433125662,6ee79c02
-2084895340,69adc763
-860319468,475b52f8
4306773,73dbd557
1203830798,425a5bb3
539000581,2bd35d14
-2017936696,762fdf09
1336349625,3f0ad4ed
-520797799,400d1bdf
-1013881697,15c5a1aa
1605821395,20113eab
1701141361,43e8c968
-1412721433,04090990
817145375,243462be
-1751423111,2000ba4b
-1044862163,0227ea99
-1965141592,1a61e17d
-783791799,061b494f
-670410802,71ec45e1
1709796298,54c54621
419557795,6eed05a2
2088727181,70564746
198328693,04220e13
-1809516048,565a45e3
841561202,7255540a
-950464902,19a4b8ca
1342063702,2e1418bd
-1818823248,0758e569
-2135652858,46ca0522
1717894459,5ffa827f
1343222363,54cdf771
-1798224346,3c08851c
-1440359316,29313839
234153065,3cc8a9d9
1374840351,41359b59
9086832,0e936f6d
-95195003,79f91604
-339641070,75ca2201
371265104,3bc39a32
-547688660,4d6cb320
1663823201,6f7184ad
914072468,3a383941
-467121732,0e087c4d
-1820482806,63c9a540
1391039203,0f114674
-1471722504,78e512a9
1160605820,1cd4b8fa
-1456474687,6776ac3a
-1179671347,74c84b09
1005419131,4ad5c20c
2060971600,253b3c6e
-68340240,178675df
1603373160,43b16d7a
-812099788,3c9fcb2d
1492566086,49524213
697159346,4f26d42c
-1583303094,329cb40d
1580121587,24b9e968
1578413654,475f1cb3
1845133540,3435ff00
-827191312,36c06480
1378265858,5db6e256
1183799921,0d11614f
1813873038,02877343
-724142424,1141de2d
-299159736,688de380
-1944979309,4aa070ec
-1443683897,2f49d91d
-936588705,7ffd7ec3
222041239,32f7f3e3
611764804,5e342ba6
772941050,7a663c38
-1254128375,1c00a4a7
-770559661,455f757f
-497672571,7011ed0f
1565198399,45b0e216
485931297,14c99539
-201189318,3d437628
1897671166,65197277
1468680852,4b99990b
-1949370985,096ee186
-863977055,22466299
-1567448906,020cc89f
-556868920,6361edf3
113008530,34bc7ba6
2071486330,69bf7b39
594342669,0dd03569
-742582798,20a414c5
-526928163,493815c5
891720311,2fc46d07
792106889,1cc8e9cf
-313547675,392eb870
205457428,33ee79e5
2104158054,74380405
-630922942,4dce8cf0
-1071906359,1d89cdd8
2111994561,43f4e91a
-1586398037,524546ba
472724178,1045afbe
833409125,3388a2a2
-2104886462,34655199
1900843703,2edaf6b0
-2132048077,77e5786c
2144419904,2158108f
1383080112,69a5d71c
-34836282,61ddb32d
-1719999571,1e1b6b01
-1061264016,72d972f5
1207008869,2e0748ab
240609046,4aca87ad
2020304534,5b896e1f
844889108,3591d29b
672363942,021e6189
-372822102,3a7b411c
1297922990,66d1b235
-28085704,6d4e9d1e
548385293,59310013
337506776,0a78187f
541726253,0d94a30f
1293990418,5a6248ff
367868325,6321a8c4
1203097955,305b0840
-1343630872,526e0b9c
154058740,65878f03
-129489962,55bf9c9f
-227805221,1018c0e4
-1904358396,53dc3405
-2107465055,168b7876
1088842731,04ce2e96
-1280365808,681bdc0b
-1950056104,4b06a5b0
-1217851802,58fb37a8
955608266,60392b71
-1603083141,60c9cd13
-243972021,0bb9d7f7
-363970219,06cee5c4
-1779355959,0863840a
-726962468,6c370219
723136641,2f20af19
-1943311614,25440bfa
1420930447,0934063e
-1351286497,30a4ce79
-1011834670,4c9963ad
123791532,6a37d3b6
-1400293430,64f5c106
1755196848,2a83bb5a
-1170589480,6537e3ea
1377284615,46a43432
-1706189269,3216df61
1992432722,21d1db4d
816019687,7e1653fc
-1633471196,44940af1
-1636927983,657e8702
-751140712,1a271e2a
2093764638,7a4b2113
925407754,02eaa253
367094528,05d219aa
128841459,5dd847b7
-127920998,6304c126
1928262549,70166b54
-219979438,7fc9430a
-1639839600,46145cf1
509198568,34217954
-1331762990,111f069b
1851681954,791a887a
-1234144045,7e490cda
-1684806054,7bc16bb0
-1523368402,688ef27b
-46841698,2b91754b
718021392,104f936c
1894681516,2e96bd17
1693042344,588dc723
-22467180,2cf7a9de
572685660,7a81f3d9
568528666,4271e6d7
1400078391,21f30519
1281790876,1454dd59
-1377237935,713d4be5
1935104153,05f322a2
1223432099,692c4a9f
313540590,00774226
559983840,6fa2fbfa
-519444280,77492090
1700438205,622bf291
-1453881638,059123f3
532669305,45716747
-1387574295,78dd3537
-221094231,54bea35d
157769314,6ce6bfff
1428250761,3c9a9211
-1913697500,14285d30
811545990,093b91f0
1912265504,09594541
1463247632,3fb34207
268574572,6ca5bc58
-1432073814,238b78fa
465081739,5e059d43
813264242,0e3cc7c7
-2065959072,7f291052
-1023696142,4734f836
-1991120231,6f9bb609
-457421867,1a480d4a
-1581196406,71f6a7b9
-1875357997,389b7820
447979584,46de1ed1
-997400430,576cc364
-1361512124,5aa2e167
396578500,654f904d
1748080985,24dd182b
-1912787928,511f2a1b
-2118693916,6c036e44
-1174378593,11d87ca1
-111686275,06d2a96a
-1330508736,40fb82b6
-69673285,03e675f4
1507703205,49728fac
-1178616477,60151daa
838857773,201af10b
1605464447,65f95f85
-1999817948,4b5b200e
735809550,77b95a6e
-232121878,44cfa889
-963249415,64ffaaac
-22978058,26c7a709
494518752,6d6da3b6
2026224493,3d092d10
-1163523005,6f09b26f
-98803871,059847fe
666957401,35ddca69
-1596112193,77fdf1cf
-1746636550,1c09b167
459466991,0e6187c2
-1045961665,2bda4887
1509504270,4aa92e57
-64755607,47caceb4
-1983612497,15248e31
1934678822,06dc0349
1509512844,284c2735
1792936118,6ac47f23
1071042676,633a5b20
2120993731,1210fc1f
1186711704,7a1de944
-1820343572,07ae5897
-496337215,5c5754ca
1179965402,77ca67bd
1897396481,6f6ed41a
-2124059590,0a1b1008
-134829199,1cb4382e
138792066,02fb461b
-1175048637,76b6a0b3
726076370,1d47ced3
1799604831,40fead59
362986992,2e11b4dc
-62656148,02886822
-170589266,50bfe0f3
1875421300,73a06235
1546232599,64508bc4
-802083877,7ca795d7
-2083846221,6fb0d858
139200701,7d009b65
-1156212121,3d23d6b6
419317740,565d4876
163053704,4c78fe03
194702251,0e94478b
-1602105708,2d050889
1331703270,5a756e1e
-776408961,258dab0c
1817170030,769bbb3e
1283030888,2b5b2aa2
908826990,429ca1fc
-389016282,62a77340
-614674490,05fd407b
-2142966864,794f963e
665205446,03d7fcc7
-1305721263,2eda8449
-614448208,1df4fe70
-456749238,7db9b747
1279004604,3b126fe4
-1477587831,677de6c2
-1972291468,22e800d2
926353787,5dd1c06f
-417228274,1e791b5a
-1256922504,7f90d7a9
1147647375,10ec6d3c
-297451827,44c20b42
-398681242,7e77b365
-2029099852,37d2f2ec
-1693333880,06e8bcac
-1740710340,4bdde916
-233201168,52102937
-1675306729,15eae9d2
-1630884835,2e8f716b
-674111176,19714c4d
-367685302,7d50bfd0
-587101351,7cbd3114
-12564560,2577c939
1885665255,49bc28da
815229540,41966934
1151369713,721d948c
2074267786,5288a865
-1507355761,0259bbd0
-1993313238,2a5dc565
-28082354,3469cf56
-403756657,272d4979
1209680040,50d77aaa
-353006099,2709d286
222022305,5a4d7f2f
-1871134226,33cca293
1588292219,50026497
-1436531269,3bc27d8b
425749134,6a429dbb
-1604488169,4c0e03af
359526578,068c72d4
-2004012493,7e158f0b
-1854665334,4821951a
-1105399870,4f528364
-2039096426,09d71e43
1124002013,40a06b09
435454774,6a7423f8
894125528,03824bec
790991040,703301cf
-1469047502,31cab1dd
-1717080816,110193e9
-1280457884,32fc90d7
-223928590,65671567
-882789509,22f3c526
-1383496530,75792581
1748987230,3ab53c32
-831168296,321966b8
-462518025,4733fcc4
1877476582,5ecb92f2
1464681796,239e0bbf
1085522099,467f90d6
-1136859907,120ed7f4
1810556169,415fa297
-1712318987,2909819c
-17927488,56523e46
-878996968,087e35f4
854691949,4cecd20d
-1693124633,44c4c583
1066843460,78d4f905
593970707,64a8288a
230183854,5528fe54
774904439,660bc3e5
271100441,42d3287a
-298492345,3a08e8f5
-1335350951,290a9c9a
554057912,63003caf
-560990943,351b75a1
325132857,55f22209
-592995117,4bff49ae
867616159,3692adfd
1444739270,5f886ddf
1392614408,7a164274
2041297247,06b35eed
209219145,6047fc68
-557869181,7e709cf8
294830762,16860c70
349577816,0cdd8367
-241353544,692091c1
1433321120,6d3b239b
1484530307,3b272ec4
1234516238,64a9e805
-225422490,39dc9018
-826913576,347fdba9
1031796493,61807cc2
-576302128,184266b4
1970371337,1b243107
-1840134859,07f9d83b
-2121476986,300e117a
-680276591,1b033004
-69281577,0096659f
1953450263,3d78ed75
155645461,657a1f37
658223961,1bb1da4d
2002753081,1661671f
702165209,2b578458
197336775,3bfb5e63
1430810739,13f48509
1022235140,06d4ccb9
-979194805,0969e3ff
1057560153,467ae97b
379320331,1eeb70d7
1808260678,31497e83
-1928283511,21b73263
-349586920,11bc7118
-1992055308,48625878
611053681,4dd0bb78
513725237,1bc0ca60
1375668195,6452f667
-1093494045,5fb295f6
1084853065,4c2f3fbb
2082050044,7b289711
1014979682,08d80d40
-873493287,6ef3f7de
909553671,64792d62
640088789,6a545a21
1834918937,34dfdad5
1069510443,676eb980
744998575,7885df88
1340217938,548f4104
2042268603,21cacb0f
-1357705496,39d83921
-78103487,6b8a2d57
-1115994276,5e21bf19
153207518,41d69759
462487449,12923e91
1913477966,09937866
-775065029,30408ea6
-459724541,04b229fd
-1944911816,2bbd960c
-1677121239,541d23bc
1485611565,2f5e6735
1858765333,6422c2c0
-1533068533,4650f5a2
-1840666612,46c65e2c
609555292,1e618b6e
-1045700040,0811e00c
351083245,08716107
-957881755,0ed9326d
-1381389393,44afc975
-94023518,66d60950
132934563,23f8e046
-396839319,1ab6b3c6
-1220107881,6c1dfdaf
-1254497375,7cb4f50b
1807174322,0410894e
-90349682,433a8bef
371221582,7d9730f1
1840058440,4821241a
-1570266480,745d06ab
-1132766146,4d4b6794
2001894984,49316cc6
141443073,5d982e02
1231161728,6b0ed6cb
1430433134,5231a1f2
301221687,7e1ba55d
704194572,411c8310
494383041,49f71775
-1128742860,366ccc41
-1381938703,4b520d0a
1968324559,7228ea0f
-1382940270,43400fc2
67293292,0cc144eb
-538883992,2d74c225
-978982293,7259a130
1508845862,38a2c96c
-632698785,42cde3d2
-409073574,147dd94e
-1688172467,28a58f1c
1138827982,76ac822c
-1331023954,7909dfa9
-465725033,40c2985f
-249429579,051b0478
584403331,44093e97
-1727207578,35838998
646974549,420d8c3c
1579898911,50a659a9
-1305960881,25454249
2085168142,62050cc3
-1804721797,4c190368
-650162535,16f7a879
-905315539,0dc5f08b
2011888051,3343d5bf
1545819031,0897f66f
1778408099,148cfdf7
-97510897,6b2b10ad
-1959743906,2a46b509
-147428296,5c5a3470
-1679044696,5e1ae7de
-10235882,622f7beb
294740892,733198e1
-1059461426,5fd5b5eb
351080864,5e4a4b3b
-620769465,186093ef
-637489507,0c095993
756915296,5106a21e
-753786958,7ccb70f7
330996601,75305f6b
1076114008,493e456f
-1947984592,6e159c0b
436049309,5084c045
469889978,260dd3b9
-166344584,24ee3839
1015886942,08b528d6
1613872287,336b9024
-294915479,7fcd03b6
-1024989174,5f4447ea
-362804495,1e27178e
894801087,72e27c5c
