1548442640,-1442298014,bbe1ae20
1891370310,54215693,b414dc8e
-1900261939,1876557402,d929c012
-845083706,-841052546,4d7f9f74
641355092,22472740,847effd0
-1281566552,-190595755,81fff7c8
-663606216,651659931,0bfef5e8
300777007,-677883484,05f9b51c
-130040472,1745803865,31236928
203725760,1988649948,d5b11900
-1226183600,-896067780,663e92c0
1143016972,-164420806,48ccd2b8
1696074837,1689846600,d45576e8
424822514,124068655,81481c6e
453930964,1083623581,65703504
218117242,-970815070,aa6a7f34
-407901247,-181180212,c46945cc
-425802691,1840503982,6034cd76
61300924,1061599653,0731352c
1824856336,1832571020,1dc6b4c0
-2055420635,-946710861,729246df
-1552979083,-297284366,dc67d09a
-2133713791,-98037976,dea80328
-977180624,1749917535,58eb79d0
-1216001412,998896079,5041f644
-1518908400,-1539928249,d2f30870
-1150840591,-59572785,aa4e5fdf
-12071424,282905814,a62e3400
-142403161,-2096521989,ed0aeabd
-710538251,-429576583,a74aaccd
-423459288,1142422339,cc0a5478
-1243117659,-696441993,5fbc9cb3
-1101239826,14826204,0b86f488
-538672045,-2032568399,a2dd1263
1787332508,-1576950796,b81594b0
2005259173,-443775111,68190bfd
209617613,27063339,2fd75c6f
1566861584,-576559051,6c984050
955120224,-653346161,c6189ba0
1004824988,-1197818946,f48355c8
-1407105668,2049481498,93d32298
1735415066,1193413333,f73dd2a2
2003334040,-1040751937,32d66e68
899423523,-788634625,1e7f8edd
-1702884501,301485464,6a1df688
82776637,-1305381219,20b34d69
-1618633852,-89423182,8d0b29c8
1651120526,-856155501,3315188a
-560051139,-117944162,d09e1da6
1082607055,1736108345,0a4df217
-2109169612,-1553278287,5e2b0bf4
1675747003,1923125222,63389102
-244407507,-633024471,3940b235
1782322521,-1908124574,6ba56012
-503634882,129057274,3453228c
1279211451,874758648,20d2f828
492995253,1499678971,fd580f77
-295274138,408849664,94512e00
1080237144,494392708,ce97d560
327151054,-1936336968,8590ee10
2061319010,-2084943085,3a051e46
-1696541853,-1022627116,4843a3fc
434380192,-49425737,437e6d60
1982668781,-421130508,b7af63e4
1585571297,393527335,3326c547
404420371,1417425220,79a8440c
-979523832,416528831,c9ec66f8
-558047791,-1452384533,19a05cdb
1735131164,1321389592,376e8aa0
41158130,1961998680,f0ffed30
-1464901272,-1088280085,77681278
1926114380,2067940403,926f0324
-1153683058,970912179,2ce1544a
890150006,1127785871,29d173ea
-247069292,-165589683,91d13184
-1446670690,-1166116183,3726724e
1902629921,-372689364,fb806bac
-610249660,576208563,64e3638c
1641341443,613982320,782cc150
-2123905953,-2021670188,50df9cac
-572344217,-1207000490,207d209a
1829746343,2009169845,3c9ffd13
336942021,-113439462,b25c8302
1214778448,-89606926,cf83e3a0
1168835511,675812694,1239427a
1328539511,768609618,c7c92f1e
963754811,-316780358,d70e78de
1984752460,-2099085327,d83c368c
802266568,1659716872,a03bd640
190314884,-2130231520,6802ac80
487556746,-1564694849,e12adcf6
1849151335,-10978683,c03dd683
-526852876,-8626539,ec4a3204
-483521031,-1141971494,8835a30a
-125936652,1311697909,ad2efc84
-1207827196,-279570133,862c3bac
-1670464464,-1721347968,7d4d1800
-710794408,684787076,ed22f160
-1317912158,-91028580,5c6ae4b8
663231925,109411152,6dd83f90
-1956145472,-1166863297,9e851940
1500139676,2008376925,5a0970ac
311009602,-393779263,337220c2
1636901485,-1111727289,f09cb33b
-1308781665,-710783789,b171e00d
-798114707,-297321962,5e59e35e
-1934229177,1435239977,1301de5f
1148611059,-28830343,f90102db
-424853151,-1883909504,ded74280
1232844954,164039738,5c650ae4
1219674850,-1157738486,441e3cd4
-1830843478,260684753,e78033ca
1063899119,-475799094,5b6c2196
-2033853236,1119944329,a1f5912c
-1343305425,1571260401,dc8c2e3f
1239716586,1379943687,4f591666
-2093743049,1214210641,757b6367
1634354914,-1702242637,d7827c06
-70239515,-1370873200,f9258ad0
-958081037,895525248,a85bcc80
909288839,-593678176,e67bc460
1831968164,-1412522655,33724f24
460619903,203662057,3bb65197
-54371199,-2069466697,f96b1137
1959545015,1693949720,78e17a28
-1108672365,1277229563,7f588b21
1247030476,-308937527,26ebfc2c
460216569,-681124641,4bcb7ce7
-1633494396,-146928458,b1fd89d8
-224246409,1196424826,12fa2cb6
1179616457,697075992,f47003d8
1321805940,-697286801,54ed164c
1467351373,767107665,d227a35d
-474549503,1002354485,82540635
-877510876,-465382324,6c7c8eb0
-968635188,1311789187,32f18c64
-1048860430,-2103984539,a7eb437a
-375861564,-1391142963,00542ef4
-1895221852,-1288214077,ed401fec
-1775346651,1980672639,6236485b
-33612606,-849396763,06d36f8a
-1716777556,285672364,0f763390
605117565,1816595326,e22fe486
1376802955,-1346144014,b3d5db66
345844738,-1160321411,83f448fa
1696048842,1722741232,e37c8760
361289679,2007262153,4d827e87
-907088398,-1134879016,ae812030
-448305144,-1395449710,ce525490
1730455836,-1202796771,d523ec2c
-1889597576,1457944670,3634fe10
1032866896,-1058439359,ac4f1050
-2058981696,-1726393563,a9d641c0
2005797608,-572119124,0b88abe0
-342575276,301307883,010ad61c
1959287566,1027153458,e5eb6cbc
-1507712195,1557466327,5e13743b
-444807143,-1211026894,6cdcf6e2
-454924987,1351055244,604574bc
-1686978171,330169906,de4cc1fa
161348943,564151872,1b22edc0
1319711035,131506148,e8957d8c
1413134774,-1667727092,b6656a88
1650592184,548982550,b6889dd0
-82626474,1701538935,4ba577fa
-244551715,-1624158438,a7d58f72
1474350664,-1814961242,13779ab0
-1860042087,555536776,dfec4a48
-356064028,1994656640,e2583e00
-472072686,-2068395355,740cb59a
41628243,-827025916,65c56b4c
775868333,-1792218571,5f9120d1
1492988064,-672950059,dd687520
882087920,1408358258,374438e0
-864337057,-1633974966,9226d476
-1296680577,-750584258,94ebeec2
929270373,1066600306,b61b63fa
184420028,-722684989,e3849534
1816081906,966694898,c9eebcc4
187667038,1783380194,a7ebc6fc
807458590,-481021521,5f77cb82
263684402,-188597449,3b1747be
1604308283,477660234,b1abbf0e
570352346,-1205773757,6f90030e
-1571991880,-190026531,fd9294d8
-562287070,1945777003,0e4c0e36
785578410,-310738302,46ef1c54
-1428507877,1523861179,6b1636b9
-2029420482,1097457551,0c72a4a2
-1232637742,-362057637,3f46faa6
1351752197,-1145298171,4f153119
-2111115017,767780926,ef6fb3d2
1909980511,1804273162,c9f51fb6
-1497180980,1468646190,9445a0a8
406157021,-2108347954,bc700ad6
1997004066,1312049423,7e6ca6fe
151639440,839817770,33f5a9a0
-730685806,996208774,c567e06c
1484482520,-369227087,9fb13c58
-1678590516,1639095031,c139d7d4
846909657,1489604619,d3220953
-1668490856,-1985514908,2a12af60
1357758007,-1009045779,4253faeb
-1439219393,6682503,d0f23139
-190754489,-234471419,21225663
-1222371564,-636806382,b4d4bb68
-1398172774,2037226654,892cf10c
1837162174,-2093210780,d352fc38
1153746564,-1260382597,771ab96c
-720866994,-1270847063,448bca7e
1320944591,-499998796,9efe3e8c
830129603,-1843160036,79997554
1736513269,-1801581471,14332ed5
1984122851,-326905332,e7d8f4a4
-812058242,-414582692,a399b948
312540238,591129144,09d07d10
-1208296885,-609455874,1dc9666a
1839714525,-965780939,30feefc1
660821813,65271030,7b9350ee
-1295752989,-246503557,37b8a211
-529161406,1083534034,5b834024
-517405252,1372792739,d2f24ab4
-1399725291,-946710563,63172c21
591123330,-1812230591,27f8d002
2080693797,774291529,a37d188d
1215010929,1028840814,c2070d8e
1835625747,-1625679412,5c97c624
-151434404,1228656693,490b5a0c
-1924318406,-2107492961,e06ecb06
1873599265,-1705517702,c3c2eaba
-1704460777,-332390736,2f9561d0
-142126041,66511596,fb8601f4
-830453929,-1489836150,c183f5e6
556590770,1378245974,b75029cc
-1359551095,-1031962049,55370eb7
-83491884,-891558452,f893b0f0
1983700734,854853789,9064b1c6
-1481539278,510391824,e9241f20
-1106189398,-303138441,5f812e06
1690429154,608674682,4b17edb4
1957250587,-375438710,a517c08e
26481911,775114708,904e958c
1655822601,-855478899,fc6f5ef5
2129272631,886539109,438875b3
1674205101,-1471010980,4d7cdd2c
1870191245,-1230428563,ebfafc09
893674843,-833522730,8c7f9b12
398044028,-1395551738,c262bce8
1726498521,-450862479,4fc657c9
-1158985014,-837342687,f6bfc80a
1098480504,-18661904,dfb75880
-82897193,-21143381,8a5fe19d
-223863845,-721290748,48af4d6c
1007839785,728727910,219bf556
1491904357,-684870558,b00c18aa
-1390658430,2007635863,416b5eae
-946335658,-471206205,48cd1582
333508462,-1880322289,fb547972
1297338393,-1112995054,df56b4c2
-899816739,-1094540283,0aa50251
-388210408,529566753,0f01a418
1433285533,1117813699,c1ddbf97
-1732642731,-1821303372,e0693cc4
-381395794,1759251203,0150900a
-1928810250,928852200,4ee4cef0
-1674411663,-746734805,783648fb
1949801161,-2147483648,80000000
-1059053101,4,0380874c
938063757,7,876404db
-2027883385,-15,1511ac17
755353992,-33,32410578
-2000657542,128,6031bd00
144229618,-256,673b0e00
1166176515,513,4a647703
1001121565,1023,73f08ce3
-1772455039,-2047,c27e7381
531871311,-4097,a4e759b1
-797820882,16384,8e0b8000
-1759804671,-32768,3e7f8000
813466939,65537,b5b7853b
868129917,131071,053b6383
60679753,-262143,6a79e649
-1101557227,-524289,b1006deb
354572736,2097152,38000000
1693774730,-4194304,1d800000
576699472,8388609,4a5fbc50
-1559026102,16777215,a6ecd9b6
696686738,-33554431,05869892
625086365,-67108865,66bdf063
1801366107,268435456,b0000000
-1722777949,-536870912,a0000000
-1604600163,1073741825,e05bbe9d
1343486217,-1640531527,5e133881
-1955303465,-668265263,23e91a87
271813803,422033722,0d6271be
1771279276,-1434046645,8a60d764
-132930661,-958546146,d82cd12a
-2000175831,1485759498,4103e79a
1038196500,1829900089,b2f69774
-242760916,-1382319137,87ad2754
-542031831,-1666405247,e6f8e0a9
1542783279,1241898298,f372d7a6
-1645624285,2102577982,875b417a
16923668,1905533582,6ac7fb18
1189054782,1115736594,f902925c
-686457979,724614287,6ba5ab4b
1950818288,1946879174,2ad273a0
427089528,1088213230,ce885390
512542750,156323523,89b392da
712363356,-478808050,e06e5b08
-446431856,-542518938,dbe99760
-2002478482,-469681341,4519c4ca
-2030737044,-1710842139,a11ff59c
-508910271,-275791821,ef3eabf3
690111578,678584238,2cbbdb2c
1662731209,-1975816938,19876846
982569657,-412992604,7f29a184
-1783423969,-941225363,19362f33
1067841575,-491574652,fd8f5a1c
-958646205,-397802932,bd2f39e4
-476413734,-448060172,6b3f77c8
433125662,1321589500,35eec588
-2084895340,-1091223028,92d86af0
-860319468,660477498,8fa09688
4306773,-1561647044,69133fec
1203830798,-478636444,8dfc3978
539000581,-2107415580,d6ff0f74
-2017936696,1734936012,d6e2bf60
1336349625,-1025510538,aee2b246
-520797799,793117730,bc6f1a52
-1013881697,-1281566552,82343058
1605821395,1696074837,f52f890f
1701141361,1824856336,4638c010
-1412721433,-1150840591,e45a1d77
817145375,-538672045,e4d5d80d
-1751423111,-1407105668,f4c2bb9c
-1044862163,1651120526,97c857f6
-1965141592,-503634882,9d0b66b0
-783791799,-1696541853,8d3b823b
-670410802,1735131164,8e099a88
1709796298,-1446670690,ac4c92ac
419557795,336942021,6e35cb6f
2088727181,190314884,250d35b4
198328693,-1670464464,0bc431f0
-1809516048,1636901485,7de04b30
841561202,1219674850,0962b0a4
-950464902,1634354914,8f1823b4
1342063702,1959545015,1e83097a
-1818823248,1321805940,fdfad3c0
-2135652858,-1895221852,e39b19d8
1717894459,1696048842,4f31128e
1343222363,-2058981696,71fade40
-1798224346,-1686978171,558817be
-1440359316,1474350664,e484e660
234153065,882087920,049b1170
1374840351,807458590,c20c00a2
9086832,-1428507877,f712f8d0
-95195003,406157021,536e70d1
-339641070,-1668490856,5bbe84b0
371265104,1153746564,2f5d4140
-547688660,312540238,24a42f68
1663823201,-1399725291,b6087bf5
914072468,1873599265,de4fb214
-467121732,1983700734,3ffa3088
-1820482806,2129272631,d9e03d26
1391039203,1098480504,275aeb68
-1471722504,333508462,bf8f2c90
1160605820,-1928810250,86df5728
-1456474687,-2000657542,05a4c0fa
-1179671347,-1759804671,e7a38bcd
1005419131,576699472,e9cd9a70
2060971600,1343486217,085330d0
-68340240,-242760916,5e6b1540
1603373160,1950818288,2ccc7980
-812099788,-508910271,826aa834
1492566086,-476413734,de5ebb9c
697159346,-2017936696,ece6cf10
-1583303094,817145375,d4b20ef6
1580121587,419557795,7187b4b9
1578413654,-1818823248,01742920
1845133540,1374840351,1c38739c
-827191312,914072468,276706c0
1378265858,-1179671347,e6e2389a
1183799921,697159346,53b0d092
1813873038,1183799921,4ae41bae
-724142424,222041239,a3251d18
-299159736,485931297,37ec2048
-1944979309,-556868920,3c0160d8
-1443683897,792106889,0503747f
-936588705,-1586398037,7ae03175
222041239,1383080112,fbf107d0
611764804,844889108,f68ebd50
772941050,541726253,98a1fbf2
-1254128375,-227805221,73757db3
-770559661,955608266,cb98ef7e
-497672571,-1943311614,9fc4d40a
1565198399,-1170589480,c562bd28
485931297,-751140712,b3886b98
-201189318,-219979438,4347bc94
1897671166,-1523368402,38d50fa4
1468680852,568528666,33a63f08
-1949370985,559983840,f1b85820
-863977055,157769314,212a3da2
-1567448906,-1432073814,95ca9edc
-556868920,-1581196406,eeab07d0
113008530,-1912787928,4b2606d0
2071486330,-1178616477,040ffe2e
594342669,-22978058,13f67b7e
-742582798,-1746636550,c9c94e54
-526928163,1509512844,7c5b3edc
891720311,1179965402,40e6aa56
792106889,1799604831,84af55d7
-313547675,-2083846221,2745b59f
205457428,1331703270,488cc5f8
2104158054,-2142966864,d301b820
-630922942,-1972291468,091e81e8
-1071906359,-2029099852,1c61c554
2111994561,-367685302,26d3ccca
-1586398037,-1507355761,3907d485
472724178,-1871134226,37c5913c
833409125,-1854665334,30817772
-2104886462,-1469047502,5d498ce4
1900843703,-831168296,9f436a68
-2132048077,-1712318987,ee4f92cf
2144419904,230183854,260e6b80
